Distributors,Retailers,PO_Number,PO_Date,PO_Requested_Delivery_Date,PO_Amount,PO_Status,Actual Fulfillment Date,Invoice_Number,Invoice_Date,Invoice_Amount,Shipping_City,Shipping_State,Shipping_State_Code,Shipping_Country,Shipping_Country_Code,Shipping_Postal_Code,PO_Link,Manual_Invoice_Link,SPS_Invoices,Manual_Invoice_Link1,year_month_PO,Delay_Days,PO_Delivery_Status,UPC/GTIN,SKU,SKU_Qty,PO_Case_Price,PO_Sales,Invoice_Qty,Invoice_Case_Price,Status,total_sales,Box_per_Case,Location,Qty Diff,Amt Diff,Channel,Unit List Cost,Common_PO_Date,Common_Invoice_Date,New_PO_Delivery_Status,New_Status
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538582.0,CCF30MSP,29.0,28.56,828.24,,,Cancelled,,12.0,East,0.0,0.0,Retail,49.2,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538421.0,CBC20SP,33.0,31.76,1048.08,,,Cancelled,,8.0,East,0.0,0.0,Retail,48.0,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538513.0,CCSS24SP,3.0,41.28,123.84,,,Cancelled,,24.0,East,0.0,0.0,Retail,36.5,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538544.0,CZLG14SP,7.0,54.24,379.68,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.14,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538575.0,CZLS50SP,25.0,51.6,1290.0,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.800000000000004,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538568.0,CZLSW30SP,2.0,54.24,108.48,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.14,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538551.0,CZLSQ25SP,7.0,53.28,372.96,,,Cancelled,,24.0,East,0.0,0.0,Retail,,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538469.0,CTB13GDS25SP,32.0,41.2,1318.4,,,Cancelled,,8.0,East,0.0,0.0,Retail,45.5,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2631920,2024-08-15,2024-08-28,5896.28,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EVBqnZ3bnttBt-P6QndZ-W0BLRsg3rZb8tkCFzORAEeTsw?e=5LkyT1,,,,2024-8,,Cancelled,646670538452.0,CTB4G25SP,15.0,28.44,426.6,,,Cancelled,,12.0,East,0.0,0.0,Retail,42.4,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538582.0,CCF30MSP,29.0,28.56,828.24,,,Cancelled,,12.0,East,0.0,0.0,Retail,49.2,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538421.0,CBC20SP,33.0,31.76,1048.08,,,Cancelled,,8.0,East,0.0,0.0,Retail,48.0,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538513.0,CCSS24SP,3.0,41.28,123.84,,,Cancelled,,24.0,East,0.0,0.0,Retail,36.5,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538544.0,CZLG14SP,6.0,54.24,325.44,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.14,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538575.0,CZLS50SP,25.0,51.6,1290.0,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.800000000000004,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538568.0,CZLSW30SP,2.0,54.24,108.48,,,Cancelled,,24.0,East,0.0,0.0,Retail,49.14,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538551.0,CZLSQ25SP,7.0,53.28,372.96,,,Cancelled,,24.0,East,0.0,0.0,Retail,,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538469.0,CTB13GDS25SP,32.0,41.2,1318.4,,,Cancelled,,8.0,East,0.0,0.0,Retail,45.5,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2633717,2024-08-15,2024-08-29,5842.04,Cancelled,,,,,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EQUVIRgvD9lMk8mD1lSH6uoBY7Vp9uiuWdIKG6KgGzBDyg?e=aFqOEh,,,,2024-8,,Cancelled,646670538452.0,CTB4G25SP,15.0,28.44,426.6,,,Cancelled,,12.0,East,0.0,0.0,Retail,42.4,Aug-2024,,Cancelled,Cancelled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538582.0,CCF30MSP,31.0,28.56,885.36,31.0,28.56,Fulfilled,885.36,12.0,East,0.0,0.0,Retail,49.2,Sep-2024,Sep-2024,Fulfilled,Fulfilled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538438.0,CPC25NLSP,8.0,28.8,230.4,8.0,28.8,Fulfilled,230.4,8.0,East,0.0,0.0,Retail,46.0,Sep-2024,Sep-2024,Fulfilled,Fulfilled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538421.0,CBC20SP,30.0,31.76,952.8000000000001,30.0,31.76,Fulfilled,952.8000000000001,8.0,East,0.0,0.0,Retail,48.0,Sep-2024,Sep-2024,Fulfilled,Fulfilled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538513.0,CCSS24SP,7.0,41.28,288.96,0.0,0.0,Short Shipped,0.0,24.0,East,7.0,288.96000000000004,Retail,36.5,Sep-2024,Sep-2024,Fulfilled,Short Shipped
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538544.0,CZLG14SP,9.0,54.24,488.16,9.0,54.24,Fulfilled,488.16,24.0,East,0.0,0.0,Retail,49.14,Sep-2024,Sep-2024,Fulfilled,Fulfilled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538575.0,CZLS50SP,17.0,51.6,877.2,17.0,51.6,Fulfilled,877.2,24.0,East,0.0,0.0,Retail,49.800000000000004,Sep-2024,Sep-2024,Fulfilled,Fulfilled
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538568.0,CZLSW30SP,9.0,54.24,488.16,0.0,0.0,Short Shipped,0.0,24.0,East,9.0,488.16,Retail,49.14,Sep-2024,Sep-2024,Fulfilled,Short Shipped
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538551.0,CZLSQ25SP,9.0,53.28,479.52,0.0,0.0,Short Shipped,0.0,24.0,East,9.0,479.52,Retail,,Sep-2024,Sep-2024,Fulfilled,Short Shipped
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538469.0,CTB13GDS25SP,23.0,41.2,947.6,0.0,0.0,Short Shipped,0.0,8.0,East,23.0,947.6,Retail,45.5,Sep-2024,Sep-2024,Fulfilled,Short Shipped
Kehe,Sprouts,PO2663366,2024-09-04,2024-09-11,6206.96,Short Shipped,2024-09-23,SP021,2024-09-23,4002.72,North East,Maryland,MD,United States,US,21901,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/EXn0FRkGShdPoysIfvFAlo0BQI5usxFjR5VnbvbvPT6ByQ?e=WQfJL3,,https://ecosoulhome.sharepoint.com/:b:/s/Dataanalytics_Ecosoul/ERytop1dBI1OilGd832zIHABaepE2wdOU5Jt-EEzqpxQHQ?e=LzGRuL,,2024-9,12.0,Delivered Late,646670538452.0,CTB4G25SP,20.0,28.44,568.8000000000001,20.0,28.44,Fulfilled,568.8000000000001,12.0,East,0.0,0.0,Retail,42.4,Sep-2024,Sep-2024,Fulfilled,Fulfilled
